parcel,address,2021_land,2021_building,2021_total,2020_land,2020_building,2020_total,lat,lng
432 E005001,226 Veranda St,93180.0,372720.0,465900.0,51200.0,204800.0,256000.0,43.686553,-70.251345
432 E005002,226 Veranda St,93180.0,372720.0,465900.0,51200.0,204800.0,256000.0,43.686553,-70.251345
432 F002001,242 Veranda St,139700.0,652000.0,791700.0,107800.0,288200.0,396000.0,43.686851,-70.250821
432 F003001,244 Veranda St,99060.0,396240.0,495300.0,58000.0,232000.0,290000.0,43.68696,-70.250624
432 F003002,244 Veranda St,85980.0,343920.0,429900.0,48100.0,192500.0,240600.0,43.68696,-70.250624
432 F003003,244 Veranda St,99060.0,396240.0,495300.0,58000.0,232000.0,290000.0,43.68696,-70.250624
432 F005001,252 Veranda St,136000.0,527700.0,663700.0,105800.0,225600.0,331400.0,43.687126,-70.250359
432 F006001,256 Veranda St,80520.0,322080.0,402600.0,34500.0,138100.0,172600.0,43.6872,-70.250175
432 F006002,256 Veranda St,76840.0,307360.0,384200.0,40000.0,161000.0,201000.0,43.6872,-70.250175
432 F007001,232 Veranda St,136000.0,324600.0,460600.0,105800.0,142100.0,247900.0,43.686696,-70.251064
432 G001001,157 Veranda St,68600.0,329200.0,397800.0,68600.0,181800.0,250400.0,43.684627,-70.252989
432 G003001,163 Veranda St,66500.0,331800.0,398300.0,66500.0,194000.0,260500.0,43.68485,-70.252891
433 D006001,12 Vaill St,67300.0,232400.0,299700.0,67300.0,110300.0,177600.0,43.688287,-70.252343
433 D008001,20 Vaill St,335000.0,237800.0,572800.0,107800.0,107300.0,215100.0,43.68847,-70.252049
433 D009001,22 Vaill St,322700.0,310500.0,633200.0,163900.0,128600.0,292500.0,43.68853,-70.251932
433 D010001,24 Vaill St,321200.0,330700.0,651900.0,163600.0,142100.0,305700.0,43.688632,-70.25187
433 D011001,28 Vaill St,316800.0,222100.0,538900.0,162700.0,81200.0,243900.0,43.688646,-70.25168
433 D012001,30 Vaill St,312000.0,217800.0,529800.0,161700.0,83100.0,244800.0,43.688714,-70.251635
433 E010001,27 Vaill St,136000.0,252700.0,388700.0,72700.0,90100.0,162800.0,43.688453,-70.251571
433 E011001,13 Vaill St,68500.0,375200.0,443700.0,68500.0,129100.0,197600.0,43.688155,-70.252036
433 F005001,21 Victoria St,67000.0,268000.0,335000.0,67000.0,115800.0,182800.0,43.687374,-70.251251
433 F006001,17 Victoria St,70600.0,457400.0,528000.0,70600.0,134600.0,205200.0,43.687547,-70.250924
433 F007001,9 Victoria St,64900.0,225900.0,290800.0,64900.0,82700.0,147600.0,43.687653,-70.250654
433 G001001,22 Victoria St,66700.0,231300.0,298000.0,66700.0,116600.0,183300.0,43.687153,-70.250944
433 G002001,18 Victoria St,68000.0,377400.0,445400.0,68000.0,154500.0,222500.0,43.687273,-70.250696
433 G003001,10 Victoria St,65700.0,513900.0,579600.0,65700.0,230900.0,296600.0,43.687426,-70.250467
434 A001001,260 Veranda St,138500.0,455700.0,594200.0,147400.0,185200.0,332600.0,43.68731,-70.249948
434 B001001,270 Veranda St,141900.0,654800.0,796700.0,149900.0,232300.0,382200.0,43.687568,-70.249581
434 B002001,278 Veranda St,306800.0,358200.0,665000.0,219800.0,154100.0,373900.0,43.687685,-70.249327
434 B003001,282 Veranda St,332600.0,236800.0,569400.0,219200.0,115800.0,335000.0,43.687732,-70.249155
434 C001001,331 Veranda St,1998400.0,28665500.0,30663900.0,1218400.0,13741000.0,14959400.0,43.687693,-70.24694
434 C002001,281 Veranda St,218300.0,285300.0,503600.0,122800.0,222750.0,345550.0,43.687339,-70.248936
434 C005001,331 Veranda St,2192500.0,1847400.0,4039900.0,1149300.0,1493780.0,2643080.0,43.687693,-70.24694
434 C010001,331 Veranda St R,823700.0,1347800.0,2171500.0,438100.0,667600.0,1105700.0,43.687693,-70.24694
003 C011001,14 Wilson St,245500.0,704300.0,949800.0,121900.0,236600.0,358500.0,43.667008,-70.242697
003 E010001,27 Wilson St,376200.0,429500.0,805700.0,155600.0,154600.0,310200.0,43.66684,-70.243403
003 E011001,31 Wilson St,376200.0,644000.0,1020200.0,155600.0,299000.0,454600.0,43.666746,-70.243506
003 F012001,32 Wilson St,390800.0,524600.0,915400.0,157400.0,197000.0,354400.0,43.666543,-70.243208
003 H00100G,37 Wilson St,71340.0,285360.0,356700.0,34300.0,137300.0,171600.0,43.66652,-70.243728
003 H00100J,45 Wilson St # 1,71340.0,285360.0,356700.0,34300.0,137300.0,171600.0,43.666323,-70.244034
003 H00100K,45 Wilson St # 3,89360.0,357440.0,446800.0,41000.0,163800.0,204800.0,43.666323,-70.244034
003 H00100L,45 Wilson St # 4,95420.0,381680.0,477100.0,43100.0,172300.0,215400.0,43.666323,-70.244034
003 H00100M,45 Wilson St # 2,77020.0,308080.0,385100.0,35900.0,143400.0,179300.0,43.666323,-70.244034
003 M008001,61 Wilson St,230900.0,837700.0,1068600.0,114400.0,259000.0,373400.0,43.665936,-70.24453
003 N001001,58 Wilson St,403500.0,433500.0,837000.0,159000.0,196100.0,355100.0,43.665829,-70.244113
003 N009001,56 Wilson St,79620.0,318480.0,398100.0,52800.0,211000.0,263800.0,43.665919,-70.243975
003 N009002,56 Wilson St,82160.0,328640.0,410800.0,54300.0,217300.0,271600.0,43.665919,-70.243975
003 N009003,56 Wilson St,82280.0,329120.0,411400.0,62300.0,249100.0,311400.0,43.665919,-70.243975
003 N009004,56 Wilson St,84820.0,339280.0,424100.0,68800.0,275300.0,344100.0,43.665919,-70.243975
010 A015001,218 Washington Ave,278900.0,0.0,278900.0,114700.0,174000.0,288700.0,43.670287,-70.255324
010 A016001,202 Washington Ave,277300.0,205900.0,483200.0,72200.0,78700.0,150900.0,43.669845,-70.25501
010 A029001,190 Washington Ave,234400.0,228100.0,462500.0,63800.0,78200.0,142000.0,43.669457,-70.254705
010 A030001,192 Washington Ave,263500.0,434800.0,698300.0,70100.0,191400.0,261500.0,43.66952,-70.254779
010 A036001,198 Washington Ave,243800.0,167800.0,411600.0,66500.0,75100.0,141600.0,43.669733,-70.254934
010 D001001,165 Washington Ave,363600.0,1017800.0,1381400.0,227300.0,366200.0,593500.0,43.669462,-70.254016
010 F004001,178 Washington Ave,215700.0,73600.0,289300.0,123300.0,49800.0,173100.0,43.66902,-70.254509
010 F007001,170 Washington Ave,238300.0,281500.0,519800.0,136200.0,42600.0,178800.0,43.668814,-70.254454
010 F011001,180 Washington Ave,229400.0,11100.0,240500.0,62400.0,61400.0,123800.0,43.669139,-70.254512
012 D004001,168 Washington Ave,275100.0,123600.0,398700.0,71900.0,92600.0,164500.0,43.668732,-70.254249
012 D009001,160 Washington Ave,242000.0,502000.0,744000.0,69300.0,239900.0,309200.0,43.668461,-70.25419
012 D012001,154 Washington Ave,236200.0,515300.0,751500.0,64400.0,202900.0,267300.0,43.66832,-70.25409
012 D013001,152 Washington Ave,236900.0,179000.0,415900.0,64500.0,84800.0,149300.0,43.668276,-70.253954
012 D016001,150 Washington Ave,67740.0,270960.0,338700.0,49700.0,198800.0,248500.0,43.668183,-70.253841
012 D016002,150 Washington Ave,71620.0,286480.0,358100.0,54200.0,216900.0,271100.0,43.668183,-70.253841
012 D016003,150 Washington Ave,76440.0,305760.0,382200.0,57600.0,230300.0,287900.0,43.668183,-70.253841
012 E004001,146 Washington Ave,269500.0,211400.0,480900.0,71000.0,138300.0,209300.0,43.668026,-70.253825
012 E006001,134 Washington Ave,277800.0,1538800.0,1816600.0,159000.0,920400.0,1079400.0,43.667753,-70.253627
012 E013001,132 Washington Ave,207600.0,443200.0,650800.0,115200.0,113200.0,228400.0,43.66761,-70.253562
012 F008001,163 Washington Ave,253400.0,335800.0,589200.0,110800.0,114400.0,225200.0,43.668837,-70.253583
012 F014001,159 Washington Ave,214400.0,199100.0,413500.0,105200.0,65000.0,170200.0,43.668611,-70.253773
012 G001001,155 Washington Ave,255900.0,24400.0,280300.0,109700.0,81700.0,191400.0,43.668531,-70.253327
012 G009001,145 Washington Ave,232800.0,675500.0,908300.0,133000.0,356600.0,489600.0,43.668233,-70.253411
012 G011001,143 Washington Ave,212600.0,194700.0,407300.0,57100.0,96100.0,153200.0,43.668146,-70.253389
012 G012001,141 Washington Ave,220400.0,164400.0,384800.0,106000.0,73400.0,179400.0,43.668042,-70.25337
012 G013001,105 Walnut St,248900.0,418600.0,667500.0,91300.0,137300.0,228600.0,43.668007,-70.253237
012 G015001,95 Walnut St,271800.0,248800.0,520600.0,93900.0,81200.0,175100.0,43.668262,-70.252788
012 G017001,91 Walnut St,237400.0,128300.0,365700.0,90000.0,59900.0,149900.0,43.668293,-70.252802
012 G018001,89 Walnut St,235400.0,257300.0,492700.0,89800.0,93300.0,183100.0,43.668376,-70.252744
012 G019001,87 Walnut St,236700.0,214300.0,451000.0,89900.0,116900.0,206800.0,43.668414,-70.252645
012 G021001,107 Walnut St,227500.0,153100.0,380600.0,88900.0,62400.0,151300.0,43.66796,-70.253355
012 H001001,79 Walnut St,160800.0,643200.0,804000.0,102600.0,410200.0,512800.0,43.668532,-70.252378
012 H018001,77 Walnut St,242400.0,449700.0,692100.0,90600.0,207300.0,297900.0,43.668641,-70.252271
012 H019001,71 Walnut St,262900.0,345200.0,608100.0,92800.0,153400.0,246200.0,43.668732,-70.252112
012 J006001,28 Winthrop St,173500.0,276200.0,449700.0,59800.0,155500.0,215300.0,43.666896,-70.254163
012 J012001,22 Winthrop St,176600.0,226300.0,402900.0,60900.0,57700.0,118600.0,43.666722,-70.254004
012 K005001,126 Washington Ave,237200.0,488400.0,725600.0,64600.0,181300.0,245900.0,43.667348,-70.253405
012 K006001,120 Washington Ave,159100.0,434500.0,593600.0,90900.0,158100.0,249000.0,43.667238,-70.25332
012 K007001,19 Winthrop St,183100.0,215800.0,398900.0,63300.0,65000.0,128300.0,43.666865,-70.253776
012 K008001,114 Washington Ave,244900.0,703200.0,948100.0,69600.0,312800.0,382400.0,43.666991,-70.253405
012 K009001,118 Washington Ave,195700.0,439900.0,635600.0,111400.0,169600.0,281000.0,43.667104,-70.253371
012 K012001,13 Winthrop St,202400.0,213400.0,415800.0,69100.0,83600.0,152700.0,43.666757,-70.253551
012 K013001,108 Washington Ave,258600.0,160600.0,419200.0,69300.0,214900.0,284200.0,43.666858,-70.253119
012 K015001,104 Washington Ave,171200.0,301100.0,472300.0,97800.0,65800.0,163600.0,43.666739,-70.253099
012 K016001,9 Winthrop St,174900.0,238900.0,413800.0,60300.0,75200.0,135500.0,43.666592,-70.253371
012 K018001,98 Washington Ave,149200.0,535500.0,684700.0,85300.0,193800.0,279100.0,43.666543,-70.252964
012 K019001,5 Winthrop St,172200.0,306400.0,478600.0,59300.0,119500.0,178800.0,43.666472,-70.253217
012 K024001,102 Washington Ave,222300.0,366300.0,588600.0,60300.0,122800.0,183100.0,43.666651,-70.25304
012 M003001,12 Winthrop St,183200.0,227300.0,410500.0,63300.0,64100.0,127400.0,43.666523,-70.253726
012 O006001,94 Washington Ave,447400.0,2186500.0,2633900.0,284000.0,1273670.0,1557670.0,43.666527,-70.252913
012 P001001,135 Washington Ave,261400.0,39100.0,300500.0,133900.0,177100.0,311000.0,43.66783,-70.252955
012 P003001,94 Walnut St,273800.0,462300.0,736100.0,94100.0,151900.0,246000.0,43.668001,-70.252662
012 P004001,131 Washington Ave,161900.0,375600.0,537500.0,92500.0,204400.0,296900.0,43.66767,-70.252984
012 P007001,121 Washington Ave,313900.0,2241900.0,2555800.0,156900.0,1045100.0,1202000.0,43.667458,-70.25291
012 P013001,105 Washington Ave,578500.0,260400.0,838900.0,330600.0,269900.0,600500.0,43.666893,-70.252607
012 P022001,93 Washington Ave,188700.0,154900.0,343600.0,107800.0,223300.0,331100.0,43.666494,-70.252466
012 P038001,88 Walnut St,274200.0,1417400.0,1691600.0,94200.0,549900.0,644100.0,43.66812,-70.252549
013 C005001,78 Washington Ave,134500.0,683700.0,818200.0,76900.0,230300.0,307200.0,43.665728,-70.252534
013 C011001,70 Washington Ave,196800.0,177700.0,374500.0,67500.0,83800.0,151300.0,43.665515,-70.252427
013 C012001,66 Washington Ave,132500.0,394800.0,527300.0,75700.0,172300.0,248000.0,43.665423,-70.25242
013 C013001,64 Washington Ave,119400.0,254100.0,373500.0,68200.0,28800.0,97000.0,43.665374,-70.252371
013 C014001,62 Washington Ave,218200.0,334800.0,553000.0,59100.0,144000.0,203100.0,43.6653,-70.252342
013 E007001,56 Washington Ave,138500.0,336500.0,475000.0,79100.0,169300.0,248400.0,43.665086,-70.252188
013 E010001,50 Washington Ave,126200.0,253500.0,379700.0,72100.0,128300.0,200400.0,43.664979,-70.25213
013 E011001,48 Washington Ave,165100.0,293500.0,458600.0,94300.0,147200.0,241500.0,43.664876,-70.25213
013 E012001,44 Washington Ave,182900.0,562900.0,745800.0,65800.0,223800.0,289600.0,43.664749,-70.252064
013 E015001,40 Washington Ave,203400.0,265600.0,469000.0,116200.0,149500.0,265700.0,43.664651,-70.252019
013 E016001,38 Washington Ave,212000.0,366600.0,578600.0,121100.0,152100.0,273200.0,43.664575,-70.251992
013 E018001,34 Washington Ave,201700.0,178200.0,379900.0,115300.0,101750.0,217050.0,43.664495,-70.251891
013 E020001,32 Washington Ave,128200.0,344500.0,472700.0,137100.0,121200.0,258300.0,43.664423,-70.25187
013 F006001,24 Washington Ave,230100.0,615100.0,845200.0,62600.0,222600.0,285200.0,43.664169,-70.251753
013 F007001,30 Washington Ave,175500.0,173300.0,348800.0,100300.0,35400.0,135700.0,43.664286,-70.251829
013 G003001,16 Washington Ave,263700.0,178700.0,442400.0,150700.0,134940.0,285640.0,43.66373,-70.251527
013 I020001,43 Washington Ave,215100.0,701200.0,916300.0,122900.0,313600.0,436500.0,43.664823,-70.251516
013 I030001,21 Washington Ave,385800.0,453700.0,839500.0,330600.0,211000.0,541600.0,43.664537,-70.251365
013 I04301A,59 Washington Ave,983800.0,15277300.0,16261100.0,983800.0,4136300.0,5120100.0,43.665556,-70.2516
013 I04303A,59 Washington Ave,0.0,5106200.0,5106200.0,577300.0,2309100.0,2886400.0,43.665556,-70.2516
015 A003001,1 Walnut St,611500.0,3348500.0,3960000.0,414500.0,2227500.0,2642000.0,43.669862,-70.251405
015 B014001,23 Willis St,423800.0,292200.0,716000.0,111600.0,111700.0,223300.0,43.669677,-70.250117
015 C013001,9 Willis St,432900.0,507400.0,940300.0,112400.0,184100.0,296500.0,43.669257,-70.249497
015 E001001,28 Willis St,357300.0,214800.0,572100.0,105700.0,87000.0,192700.0,43.669552,-70.250556
015 E002001,24 Willis St,357600.0,210500.0,568100.0,105700.0,70300.0,176000.0,43.669488,-70.25046
015 E003001,22 Willis St,357800.0,421000.0,778800.0,105700.0,161200.0,266900.0,43.669423,-70.250361
015 E004001,20 Willis St,348500.0,316100.0,664600.0,104900.0,124200.0,229100.0,43.669361,-70.250282
015 E006001,42 Walnut St,254900.0,237400.0,492300.0,108200.0,107500.0,215700.0,43.669415,-70.250673
015 E007001,44 Walnut St,254900.0,354500.0,609400.0,108200.0,147300.0,255500.0,43.669332,-70.250711
015 E008001,46 Walnut St,281500.0,215100.0,496600.0,111800.0,67900.0,179700.0,43.66927,-70.250825
015 E009001,54 Walnut St,251900.0,228800.0,480700.0,107800.0,81200.0,189000.0,43.669085,-70.251023
015 F002001,10 Willis St,392100.0,478800.0,870900.0,108700.0,216600.0,325300.0,43.669028,-70.249808
016 C001001,74 Wilson St,352000.0,269800.0,621800.0,152600.0,109600.0,262200.0,43.665536,-70.24452
016 C002001,76 Wilson St,354100.0,340900.0,695000.0,152900.0,129100.0,282000.0,43.66546,-70.244598
016 C003001,80 Wilson St,209100.0,740700.0,949800.0,103500.0,299800.0,403300.0,43.66533,-70.244756
016 F024C01,9 Waterville St,137180.0,548720.0,685900.0,65000.0,260100.0,325100.0,43.663652,-70.244581
016 F024C02,9 Waterville St,136500.0,546000.0,682500.0,74100.0,296500.0,370600.0,43.663652,-70.244581
016 F024C03,9 Waterville St,136500.0,546000.0,682500.0,80200.0,320800.0,401000.0,43.663652,-70.244581
016 F024C04,9 Waterville St,157960.0,631840.0,789800.0,88000.0,352000.0,440000.0,43.663652,-70.244581
016 H007001,73 Waterville St,378700.0,282700.0,661400.0,107500.0,111500.0,219000.0,43.664924,-70.2469
016 H008001,67 Waterville St,23800.0,1000.0,24800.0,16100.0,1700.0,17800.0,43.664816,-70.246736
017 E006001,62 Waterville St,321700.0,476200.0,797900.0,149700.0,207800.0,357500.0,43.664462,-70.246694
017 E009001,56 Waterville St,381600.0,269200.0,650800.0,156300.0,114900.0,271200.0,43.664347,-70.246462
017 E010001,54 Waterville St,381600.0,511600.0,893200.0,156300.0,219900.0,376200.0,43.664236,-70.246375
017 E011001,50 Waterville St,381600.0,506300.0,887900.0,156300.0,208500.0,364800.0,43.664147,-70.246279
017 E012001,46 Waterville St,381600.0,446900.0,828500.0,156300.0,177600.0,333900.0,43.664085,-70.246153
017 E013001,44 Waterville St,381600.0,465700.0,847300.0,156300.0,165700.0,322000.0,43.664038,-70.246003
017 E014001,40 Waterville St,385500.0,470900.0,856400.0,156800.0,151800.0,308600.0,43.663969,-70.245872
017 E015001,36 Waterville St,103420.0,413680.0,517100.0,55400.0,221600.0,277000.0,43.66389,-70.245755
017 E015003,36 Waterville St,102380.0,409520.0,511900.0,67700.0,270700.0,338400.0,43.66389,-70.245755
017 E015004,36 Waterville St,145100.0,580400.0,725500.0,79000.0,316200.0,395200.0,43.66389,-70.245755
017 E01502A,36 Waterville St,69680.0,278720.0,348400.0,33900.0,135400.0,169300.0,43.66389,-70.245755
017 E01502B,36 Waterville St,61620.0,246480.0,308100.0,29000.0,116000.0,145000.0,43.66389,-70.245755
017 E034001,28 Waterville St,354200.0,226500.0,580700.0,152900.0,86700.0,239600.0,43.663761,-70.245345
017 E041001,30 Waterville St,15300.0,5800.0,21100.0,5100.0,4850.0,9950.0,43.663807,-70.245482
026 O005001,58 Wilmot St,129400.0,537800.0,667200.0,61700.0,195700.0,257400.0,43.661683,-70.257183
026 O006001,56 Wilmot St,144600.0,613800.0,758400.0,68600.0,191400.0,260000.0,43.661628,-70.257109
026 O007001,50 Wilmot St,239900.0,797500.0,1037400.0,69200.0,286300.0,355500.0,43.661428,-70.2569
026 O008001,48 Wilmot St,222200.0,1898300.0,2120500.0,67600.0,694200.0,761800.0,43.661357,-70.256853
026 O009001,42 Wilmot St,50600.0,6100.0,56700.0,38900.0,4050.0,42950.0,43.661256,-70.256613
026 P004001,61 Wilmot St,1098600.0,18499600.0,19598200.0,549300.0,15363800.0,15913100.0,43.661813,-70.256454
031 K003001,5 Widgery Wharf,397200.0,3833500.0,4230700.0,264800.0,2646100.0,2910900.0,43.654555,-70.253182
031 K008001,1 Widgery Wharf,963900.0,206600.0,1170500.0,642600.0,286500.0,929100.0,43.654798,-70.253525
032 V014001,50 Wharf St,698400.0,616900.0,1315300.0,349200.0,453400.0,802600.0,43.655466,-70.254562
032 V015001,42 Wharf St,456300.0,310800.0,767100.0,228200.0,153000.0,381200.0,43.655572,-70.25419
032 V016001,34 Wharf St,285200.0,462700.0,747900.0,142600.0,227000.0,369600.0,43.655752,-70.253937
044 H006001,15 Winter St,284400.0,451600.0,736000.0,143200.0,212800.0,356000.0,43.650006,-70.263073
044 I006001,12 Winter St,294400.0,404300.0,698700.0,118500.0,149600.0,268100.0,43.649664,-70.263038
044 I007001,14 Winter St,288100.0,511300.0,799400.0,144100.0,226500.0,370600.0,43.649704,-70.263116
045 C024001,105 Winter St,191700.0,40000.0,231700.0,95800.0,41230.0,137030.0,43.651901,-70.26638
045 C025001,113 Winter St,305300.0,463900.0,769200.0,122700.0,209300.0,332000.0,43.651977,-70.266803
045 C026001,117 Winter St,291200.0,498000.0,789200.0,117200.0,193100.0,310300.0,43.652025,-70.266906
045 C027001,119 Winter St,275400.0,490400.0,765800.0,111000.0,204000.0,315000.0,43.652085,-70.266987
045 E001181,118 Winter St,50480.0,201920.0,252400.0,24700.0,98700.0,123400.0,43.65188,-70.267429
045 E001182,118 Winter St,50960.0,203840.0,254800.0,26400.0,105400.0,131800.0,43.65188,-70.267429
045 E001183,118 Winter St,54420.0,217680.0,272100.0,23400.0,93800.0,117200.0,43.65188,-70.267429
045 E001184,118 Winter St,40020.0,160080.0,200100.0,19000.0,76100.0,95100.0,43.65188,-70.267429
045 E001185,118 Winter St,50980.0,203920.0,254900.0,18800.0,75200.0,94000.0,43.65188,-70.267429
045 E001186,118 Winter St,37320.0,149280.0,186600.0,18800.0,75200.0,94000.0,43.65188,-70.267429
045 E001241,124 Winter St,48560.0,194240.0,242800.0,21400.0,85700.0,107100.0,43.651938,-70.267502
045 E001242,124 Winter St,39720.0,158880.0,198600.0,18300.0,73200.0,91500.0,43.651938,-70.267502
045 E001244,124 Winter St,40860.0,163440.0,204300.0,16800.0,67300.0,84100.0,43.651938,-70.267502
045 E001245,124 Winter St,41280.0,165120.0,206400.0,16800.0,67300.0,84100.0,43.651938,-70.267502
045 E001261,126 Winter St,48560.0,194240.0,242800.0,20800.0,83000.0,103800.0,43.651958,-70.267546
045 E001262,126 Winter St,71220.0,284880.0,356100.0,28400.0,113800.0,142200.0,43.651958,-70.267546
045 E001263,126 Winter St,48320.0,193280.0,241600.0,20900.0,83700.0,104600.0,43.651958,-70.267546
045 E003001,116 Winter St,298800.0,640100.0,938900.0,120200.0,186800.0,307000.0,43.651788,-70.267171
045 E004001,112 Winter St,298800.0,436200.0,735000.0,120200.0,196300.0,316500.0,43.651696,-70.267095
